participant_id,session_id,timestamp,heart_rate,accel_x,accel_y,accel_z
participant-01,demo-session,2026-01-01 12:00:01.700000+00:00,72.72737997422692,0.01557377174111998,-0.037148761130551315,0.993478356167361
participant-01,demo-session,2026-01-01 12:00:01.800000+00:00,70.43732916629155,-0.03725384877446331,0.008328692062622442,0.9738814424408786
participant-01,demo-session,2026-01-01 12:00:01.900000+00:00,70.13081611227423,-0.012835946369338247,-0.015057111515967076,1.0288148861202608
participant-01,demo-session,2026-01-01 12:00:02+00:00,68.92141121144341,-0.01847626223069602,0.005812616760012508,1.0187708975694965
participant-01,demo-session,2026-01-01 12:00:02.100000+00:00,73.7107830708747,0.04073974345301647,0.0015110684597282134,1.0050347283374568
participant-01,demo-session,2026-01-01 12:00:02.200000+00:00,70.29872890515996,-0.016382574310911367,0.013192268810607064,0.9988034797567491
participant-01,demo-session,2026-01-01 12:00:02.300000+00:00,69.64478081732797,0.021392750571027363,-0.0027466383863567413,0.9807917637144827
participant-01,demo-session,2026-01-01 12:00:02.400000+00:00,69.86573578527398,-0.018524819412793846,0.026630589658502322,0.9393327640611798
participant-01,demo-session,2026-01-01 12:00:02.500000+00:00,72.10723009919094,-0.013012794515050892,-0.07829068649515791,0.959378351721023
participant-01,demo-session,2026-01-01 12:00:02.600000+00:00,71.720369622756,-0.0071271622343185076,0.005514616667113369,0.9784445112753696
participant-01,demo-session,2026-01-01 12:00:02.700000+00:00,71.86880484710765,0.03762520660759739,0.03524095347534463,0.9738301420359894
participant-01,demo-session,2026-01-01 12:00:02.800000+00:00,71.94414789835312,-0.05592760620743794,0.0553415294414648,1.0085632321589404
participant-01,demo-session,2026-01-01 12:00:02.900000+00:00,76.25124137894441,-0.039319539003553755,0.02187518403040481,1.0242520663514194
participant-01,demo-session,2026-01-01 12:00:03+00:00,69.91101344216331,-0.058774289964176975,0.050853767077593766,0.9961233996461013
participant-01,demo-session,2026-01-01 12:00:03.100000+00:00,69.67627110521536,-0.03315043733000986,0.00514969307959736,1.0429481577205366
participant-01,demo-session,2026-01-01 12:00:03.200000+00:00,68.95216811959607,-0.024987029829706704,8.813117985177938e-05,0.9758966394294989
participant-01,demo-session,2026-01-01 12:00:03.300000+00:00,72.55616231717462,-0.05020171360969664,0.016461988910974952,0.9957855218180705
participant-01,demo-session,2026-01-01 12:00:03.400000+00:00,73.86814687376767,-0.023055452818193687,-0.0001003144650685255,0.9983987793852286
participant-01,demo-session,2026-01-01 12:00:03.500000+00:00,70.79023520449871,-0.06389875806572305,-0.024813278031630515,1.0346398214979562
participant-01,demo-session,2026-01-01 12:00:03.600000+00:00,69.00398246564771,-0.03260523321614697,-0.01650266641470084,1.0033914648809554
participant-01,demo-session,2026-01-01 12:00:03.700000+00:00,69.0723193212273,0.03882511518669552,-0.035970285648973546,1.0043200103009489
participant-01,demo-session,2026-01-01 12:00:03.800000+00:00,72.78902872891805,0.013180003115343899,0.017255246795451075,0.9459576756170757
participant-01,demo-session,2026-01-01 12:00:03.900000+00:00,73.04957909991295,0.006180983289587131,0.0003755986399551523,0.970329239877156
participant-01,demo-session,2026-01-01 12:00:04+00:00,72.57809559999038,-0.03337644484021331,-0.011991749950548625,1.0364776354475538
participant-01,demo-session,2026-01-01 12:00:04.100000+00:00,69.58506810855947,-0.05160573074105169,-0.019038093692981307,0.9302775843093176
participant-01,demo-session,2026-01-01 12:00:04.200000+00:00,71.85774118236202,-0.038623496677003585,0.017124117167168478,1.045534649169181
participant-01,demo-session,2026-01-01 12:00:04.300000+00:00,71.5974078209688,-0.0014783218858882559,0.02670118602821669,1.017094837047133
participant-01,demo-session,2026-01-01 12:00:04.400000+00:00,71.88062702937732,0.029966769920114978,-0.03902183704499259,0.9741978820667054
participant-01,demo-session,2026-01-01 12:00:04.500000+00:00,73.54054344408911,0.03141829255988572,-0.04483412511538326,0.9710300287127972
participant-01,demo-session,2026-01-01 12:00:04.600000+00:00,71.9488769772963,0.022143505597637784,0.03351693972833203,1.0665751248988107
participant-01,demo-session,2026-01-01 12:00:04.700000+00:00,73.1149362022869,-0.02611420893761616,-0.04868847197609952,1.0499727518267294
participant-01,demo-session,2026-01-01 12:00:04.800000+00:00,71.61420869602738,0.0008762656299971958,0.019541636271076808,0.995736759371648
participant-01,demo-session,2026-01-01 12:00:04.900000+00:00,72.19550975757039,-0.0115602076268228,0.05816785611649218,1.0048418998168165
participant-01,demo-session,2026-01-01 12:00:05+00:00,73.07822056459635,-0.007293128926684696,0.058697261623001123,0.9765759256670026
participant-01,demo-session,2026-01-01 12:00:05.100000+00:00,67.88423469761194,0.07439326449112102,0.026946148485602298,1.0049221357807465
participant-01,demo-session,2026-01-01 12:00:05.200000+00:00,70.75490298722613,-0.064806988514026,0.026070263302705125,0.9752135852836548
participant-01,demo-session,2026-01-01 12:00:05.300000+00:00,70.40493575075804,-0.008691136981363373,0.08339825151494051,0.9970911988926318
participant-01,demo-session,2026-01-01 12:00:05.400000+00:00,70.01028576432864,0.045174823156364514,-0.08702785752225095,1.067490310162421
participant-01,demo-session,2026-01-01 12:00:05.500000+00:00,70.94606147697837,-0.05499802007555062,-0.017421168566294783,0.9964127063500258
participant-01,demo-session,2026-01-01 12:00:05.600000+00:00,75.39752792581602,-0.02429983987621811,0.03202842490641428,0.9604398201807346
participant-01,demo-session,2026-01-01 12:00:05.700000+00:00,69.52167234432328,-0.020086144676635543,-0.0128058651085158,0.9481225907677389
participant-01,demo-session,2026-01-01 12:00:05.800000+00:00,74.13283658953199,-0.008524635083549906,0.0473315904026273,1.004853033467924
participant-01,demo-session,2026-01-01 12:00:05.900000+00:00,67.53066908798853,-0.06124916656836999,-0.0015103183569635447,0.9707985933218323
participant-01,demo-session,2026-01-01 12:00:06+00:00,70.92614318191298,0.02295877100594616,0.00508104812535449,1.0095108981099084
participant-01,demo-session,2026-01-01 12:00:06.100000+00:00,72.19555728765935,0.025816572906828747,-0.010642794304008147,0.9372492605308537
participant-01,demo-session,2026-01-01 12:00:06.200000+00:00,73.27935317298532,0.019783543691342057,-0.020333635159061583,1.02686124409137
participant-01,demo-session,2026-01-01 12:00:06.300000+00:00,73.61678761044107,-0.03400750140132712,-0.021376844667984982,0.9585769199734769
participant-01,demo-session,2026-01-01 12:00:06.400000+00:00,73.84681142883474,0.0033927661958055287,0.010634555955124768,1.0018156784235253
participant-01,demo-session,2026-01-01 12:00:06.500000+00:00,71.01614849252842,-0.035394404375590195,-0.030480363685567502,0.9866872301762147
participant-01,demo-session,2026-01-01 12:00:06.600000+00:00,70.75639248758465,-0.01312869563360144,0.03762616486524721,1.0678305236545893
participant-01,demo-session,2026-01-01 12:00:06.700000+00:00,74.08131276631474,0.08524033931668702,0.025856526006752534,1.0067880255599977
participant-01,demo-session,2026-01-01 12:00:06.800000+00:00,71.48200099976627,0.0037971826528527385,0.043624730292877875,1.0771961250224629
participant-01,demo-session,2026-01-01 12:00:06.900000+00:00,68.79471978762616,-0.04722125055628751,-0.04489096998029348,1.0222975703502635
participant-01,demo-session,2026-01-01 12:00:07+00:00,69.17417378406788,0.007183857927561606,-0.06770052957112842,1.0567826228475183
participant-01,demo-session,2026-01-01 12:00:07.100000+00:00,69.73199719404396,-0.05392985829225614,-0.00016699059652029803,0.9916700017606519
participant-01,demo-session,2026-01-01 12:00:07.200000+00:00,73.29654317792047,-0.04788950653756028,0.11578059022737316,1.013799689019048
participant-01,demo-session,2026-01-01 12:00:07.300000+00:00,72.43249386178763,-0.041617540197628866,0.050615045330750646,1.0487136889013229
participant-01,demo-session,2026-01-01 12:00:07.400000+00:00,73.8252034067095,-0.017769455076240403,-0.022174204763166366,1.0361924444161472
participant-01,demo-session,2026-01-01 12:00:07.500000+00:00,71.05318872771831,0.03747875982356806,0.01698048537725364,1.0212397311273829
participant-01,demo-session,2026-01-01 12:00:07.600000+00:00,72.53976726659019,0.023132122769497256,0.02909868966772979,0.9868847640977273
participant-01,demo-session,2026-01-01 12:00:07.700000+00:00,73.72925666921343,0.02090605649318302,-0.05469953615310266,0.9936531166340685
participant-01,demo-session,2026-01-01 12:00:07.800000+00:00,71.41353953296363,-0.043891992510377655,0.05470403544339853,1.0454391970319477
participant-01,demo-session,2026-01-01 12:00:07.900000+00:00,73.35022935525274,-0.021595720121175516,-0.006679380563346353,1.0536950892650334
participant-01,demo-session,2026-01-01 12:00:08+00:00,70.57461962376556,0.010835465199414097,-0.0036123718291481643,0.9763826568768401
participant-01,demo-session,2026-01-01 12:00:08.100000+00:00,71.3426985924787,-0.024984750707481955,0.0009457820862563969,0.9704248901947246
participant-01,demo-session,2026-01-01 12:00:08.200000+00:00,71.31664043195944,-0.011045551465476982,0.04541523396051296,0.9641240651020534
participant-01,demo-session,2026-01-01 12:00:08.300000+00:00,69.30178897193133,0.017470222907404815,-0.029892241532273406,1.032841892430233
participant-01,demo-session,2026-01-01 12:00:08.400000+00:00,73.52897093029134,-0.01376721692330109,-0.06737977944973325,0.9633105316349617
participant-01,demo-session,2026-01-01 12:00:08.500000+00:00,71.1579320338641,0.008895804476671132,0.012708804575629984,1.032173994778639
participant-01,demo-session,2026-01-01 12:00:08.600000+00:00,72.38231566879674,0.062463366887571155,-0.08014785216332901,1.0214007955848021
participant-01,demo-session,2026-01-01 12:00:08.700000+00:00,73.57233168439186,-0.006714918568902082,-0.011764810030423779,0.9787020078746984
participant-01,demo-session,2026-01-01 12:00:08.800000+00:00,73.50591769414744,0.04589420441404756,0.0461874882867762,1.0608579479375724
participant-01,demo-session,2026-01-01 12:00:08.900000+00:00,74.07191519800531,0.021673861266072167,0.02243809895852014,0.9433419867068971
participant-01,demo-session,2026-01-01 12:00:09+00:00,72.18083727185129,-0.0565880425952552,0.040201200421283154,1.0640042350615826
participant-01,demo-session,2026-01-01 12:00:09.100000+00:00,71.38713760707527,-0.042297485292892255,0.023807659165236517,1.0122381063288004
participant-01,demo-session,2026-01-01 12:00:09.200000+00:00,72.2641521001351,-0.03182457591398842,0.09202045556403035,0.9208403150582108
participant-01,demo-session,2026-01-01 12:00:09.300000+00:00,68.26290563792861,-0.032455743570828366,-0.02233384965360552,1.0604393155127898
participant-01,demo-session,2026-01-01 12:00:09.400000+00:00,68.88098254107257,-0.0034082099387854415,0.015028465546019247,1.0366985672500852
participant-01,demo-session,2026-01-01 12:00:09.500000+00:00,69.20926267295026,0.023060510147068124,-0.016437613938616757,0.9839341487137854
participant-01,demo-session,2026-01-01 12:00:09.600000+00:00,70.03986670750234,0.04679315918597278,0.03567020189372643,0.9640345613919887
participant-01,demo-session,2026-01-01 12:00:09.700000+00:00,73.54911364576918,0.011413108277558814,-0.0022803943383252964,0.9418904080916174
participant-01,demo-session,2026-01-01 12:00:09.800000+00:00,70.30239514208138,-0.016392250842822875,0.06321971928275867,1.0888409594830113
participant-01,demo-session,2026-01-01 12:00:09.900000+00:00,71.63681969591335,-0.07604074530757547,-0.019384709141364895,0.9662792934634363
participant-01,demo-session,2026-01-01 12:00:10+00:00,75.84614695581848,0.0025588721088785006,0.051008336557240685,0.9541949146274664
participant-01,demo-session,2026-01-01 12:00:10.100000+00:00,71.72298150570701,0.0009270755093109193,0.021338028688483137,1.0096383155517115
participant-01,demo-session,2026-01-01 12:00:10.200000+00:00,74.4727089612993,0.006529339053181369,-0.0011586441278216152,0.9415381039307392
participant-01,demo-session,2026-01-01 12:00:10.300000+00:00,70.30986615617029,0.07457431675666001,0.01920591243548933,0.9652469372761442
participant-01,demo-session,2026-01-01 12:00:10.400000+00:00,72.14501684302458,0.04356266733632654,0.009174113563098728,1.034937637177945
participant-01,demo-session,2026-01-01 12:00:10.500000+00:00,70.29796443528866,0.02733395858331589,0.01239349744887215,1.0161627115523906
participant-01,demo-session,2026-01-01 12:00:10.600000+00:00,71.83955259096683,-0.033207918796603786,-0.00714054786457044,0.9866637072564882
participant-01,demo-session,2026-01-01 12:00:10.700000+00:00,74.80172665785007,-0.01755090032895372,-0.024003189091735863,1.0006263194554652
participant-01,demo-session,2026-01-01 12:00:10.800000+00:00,68.39618009941718,-0.0032157405286335383,-0.011360706900819419,0.9849978774463924
participant-01,demo-session,2026-01-01 12:00:10.900000+00:00,73.81376743600585,-0.026050285188168754,-0.05654630365247941,0.9979171449873298
participant-01,demo-session,2026-01-01 12:00:11+00:00,73.33497537875849,0.01665744296989137,0.028023377547438326,0.9746438977684205
participant-01,demo-session,2026-01-01 12:00:11.100000+00:00,71.26788898780997,0.011767616290011874,-0.040724503502079006,0.9808689706529251
participant-01,demo-session,2026-01-01 12:00:11.200000+00:00,69.15044481879437,-0.03554094176501111,-0.007107714715288655,0.9800570424449979
participant-01,demo-session,2026-01-01 12:00:11.300000+00:00,72.95793552371465,0.03870856126028423,0.0209596766129184,0.9765235319352114
participant-01,demo-session,2026-01-01 12:00:11.400000+00:00,71.46559768500525,0.003276904956189891,0.026885097136062838,1.0334354995299806
participant-01,demo-session,2026-01-01 12:00:11.500000+00:00,73.38243180787836,-0.054839283645252625,-0.056284925648766054,1.024425071334003
participant-01,demo-session,2026-01-01 12:00:11.600000+00:00,72.8664763322843,-0.0016123904943958773,-0.0028844316073412214,0.9707197121520459
participant-01,demo-session,2026-01-01 12:00:11.700000+00:00,76.82708953516496,0.00874401355213821,0.014295595985912677,0.9628607548347139
participant-01,demo-session,2026-01-01 12:00:11.800000+00:00,72.23474004202988,0.029949716880380187,0.0016014391224519451,0.9951578660355572
participant-01,demo-session,2026-01-01 12:00:11.900000+00:00,70.2845614984741,-0.01028732739818482,0.040971573150557404,1.0656998502871127
participant-01,demo-session,2026-01-01 12:00:12+00:00,73.30135863627625,0.024989141230025207,-0.02480408201096305,0.9689814186784858
participant-01,demo-session,2026-01-01 12:00:12.100000+00:00,73.41271269547825,0.005592871079019264,-0.061237048267703875,0.9951816947015988
participant-01,demo-session,2026-01-01 12:00:12.200000+00:00,76.2699274306973,-0.038917243608438304,0.02398049083293607,1.0026255593721836
participant-01,demo-session,2026-01-01 12:00:12.300000+00:00,74.96865917181728,-0.04147380484123308,-0.015740197781196393,0.9968160612527753
participant-01,demo-session,2026-01-01 12:00:12.400000+00:00,73.78166534826676,0.03258261425216738,-0.05104213277310315,0.9867003302227065
participant-01,demo-session,2026-01-01 12:00:12.500000+00:00,76.55603470691611,0.034384545128475864,-0.004557231228786122,1.0332085492007084
participant-01,demo-session,2026-01-01 12:00:12.600000+00:00,69.93384184757876,0.00919687435317677,0.03504788969568536,1.0129435719402946
participant-01,demo-session,2026-01-01 12:00:12.700000+00:00,71.31402400785453,0.04220831754544416,-0.03564854451592333,1.0238683287176071
participant-01,demo-session,2026-01-01 12:00:12.800000+00:00,70.60429685510567,0.029548629747711552,0.06532731035769665,1.0164823088950115
participant-01,demo-session,2026-01-01 12:00:12.900000+00:00,71.95322577792683,0.0189497235662025,-0.023225508105492364,1.0247796396643343
participant-01,demo-session,2026-01-01 12:00:13+00:00,69.49272743331065,-0.025044225316058166,0.0023911905672296323,1.0435418813036337
participant-01,demo-session,2026-01-01 12:00:13.100000+00:00,74.52869089090117,0.047185805229989865,-0.033224436630051826,1.0362743089093212
participant-01,demo-session,2026-01-01 12:00:13.200000+00:00,72.39130500943914,0.014497694654861358,0.001124841541804513,1.0628458100509885
participant-01,demo-session,2026-01-01 12:00:13.300000+00:00,69.27557108765107,-0.010349174839929729,-0.0035874559088406696,1.0326521816627385
participant-01,demo-session,2026-01-01 12:00:13.400000+00:00,70.41904040819267,-0.017790883940785686,-0.03965375213088328,0.9821777877037996
participant-01,demo-session,2026-01-01 12:00:13.500000+00:00,73.7468496404109,0.006787404575766047,0.07469331118307208,1.0223964675484936
participant-01,demo-session,2026-01-01 12:00:13.600000+00:00,75.06313341862491,-0.043870465710423315,-0.01300413162269098,1.0186511191865697
participant-01,demo-session,2026-01-01 12:00:13.700000+00:00,77.9640707506438,0.01825081509752094,-0.012897941116142356,1.0500904471882668
participant-01,demo-session,2026-01-01 12:00:13.800000+00:00,80.26100026896175,-0.024723897916471536,0.025124871471895367,0.9749238042242062
participant-01,demo-session,2026-01-01 12:00:13.900000+00:00,74.01614187999118,0.009555078225434306,0.04677541294567269,1.0143851850559558
participant-01,demo-session,2026-01-01 12:00:14+00:00,70.50972038602517,-0.013378731790583576,0.028891313579491176,0.9825316291935509
participant-01,demo-session,2026-01-01 12:00:14.100000+00:00,67.65657019198096,-0.0067497309021508425,-0.03066213624556548,1.0130835729901335
participant-01,demo-session,2026-01-01 12:00:14.200000+00:00,73.6587572336081,-0.019238512378073717,0.005436963203969056,0.9945417459677738
participant-01,demo-session,2026-01-01 12:00:14.300000+00:00,70.95959069339756,-0.004082345928035655,-0.04763654648120637,1.0121401998758766
participant-01,demo-session,2026-01-01 12:00:14.400000+00:00,71.9556870348356,0.04767967614616451,0.022755092457429408,0.9644092325913675
participant-01,demo-session,2026-01-01 12:00:14.500000+00:00,71.4656466066142,0.03485349224604917,-0.041147699343850395,1.0199606663022736
participant-01,demo-session,2026-01-01 12:00:14.600000+00:00,72.64539127425562,0.008899204700974238,-0.020164393101936517,1.005173130253242
participant-01,demo-session,2026-01-01 12:00:14.700000+00:00,75.6634702580663,-0.0006338525354163885,-8.022693689924032e-05,1.003813822691777
participant-01,demo-session,2026-01-01 12:00:14.800000+00:00,73.39196346903789,0.021127235260303346,0.011136869283361422,1.048807005434757
participant-01,demo-session,2026-01-01 12:00:14.900000+00:00,72.60324841549982,0.028256693672830607,-0.006525082214866538,0.9904353987713695
participant-01,demo-session,2026-01-01 12:00:15+00:00,70.41086561793547,-0.020745459555188233,0.03797709191832205,1.0085566356192996
participant-01,demo-session,2026-01-01 12:00:15.100000+00:00,68.81312814633564,-0.0019364811436340462,0.018085747584753085,1.002507427134275
participant-01,demo-session,2026-01-01 12:00:15.200000+00:00,71.7835722777412,-0.045596879718846656,0.016135077405038955,1.0049561881400864
participant-01,demo-session,2026-01-01 12:00:15.300000+00:00,72.86406330405138,0.02814397272347548,-0.03080772899948959,1.0556764945216353
participant-01,demo-session,2026-01-01 12:00:15.400000+00:00,77.41719327424629,0.05184249536617152,0.04266268157644107,1.0016018789515198
participant-01,demo-session,2026-01-01 12:00:15.500000+00:00,73.32157490794594,0.002015190596733751,-0.020208245358234324,0.985725031827738
participant-01,demo-session,2026-01-01 12:00:15.600000+00:00,75.45092896284245,-0.05362596137778121,0.04384797150454727,1.0472134037736947
participant-01,demo-session,2026-01-01 12:00:15.700000+00:00,71.7437044353255,0.015417171063391778,0.05120218868152243,0.9922092885306809
participant-01,demo-session,2026-01-01 12:00:15.800000+00:00,70.02711916170595,-0.022979394561603365,0.013030281937730924,0.9592009025575493
participant-01,demo-session,2026-01-01 12:00:15.900000+00:00,70.5738939882283,-0.016933106508194583,0.026343864339448523,0.9810887224757312
participant-01,demo-session,2026-01-01 12:00:16+00:00,71.17050052476544,0.01607068755751009,-0.07907198720571919,0.9680270140141342
participant-01,demo-session,2026-01-01 12:00:16.100000+00:00,78.30129262788911,0.006562955650369492,-0.005027583827213591,0.9535929991163004
participant-01,demo-session,2026-01-01 12:00:16.200000+00:00,70.92287740588247,-0.012655537845375209,0.028576619951562698,0.9905878559076653
participant-01,demo-session,2026-01-01 12:00:16.300000+00:00,75.06846653075519,-0.01694481224960594,0.02411563590770324,0.9981684328325202
participant-01,demo-session,2026-01-01 12:00:16.400000+00:00,70.7104990536714,0.003303585370372559,-0.032021507417546904,1.030992506423474
participant-01,demo-session,2026-01-01 12:00:16.500000+00:00,75.29199755397102,-0.010823146027199698,-0.007763770381639005,1.0166365778886781
participant-01,demo-session,2026-01-01 12:00:16.600000+00:00,73.92036552647617,-0.02953044271039115,-0.06752388103043912,1.0155430115583608
participant-01,demo-session,2026-01-01 12:00:16.700000+00:00,72.5609920797625,-0.00892018826751468,0.01107751577038686,0.9760418415130243
participant-01,demo-session,2026-01-01 12:00:16.800000+00:00,72.84495543684748,0.009180117492367725,-0.05091151814267618,1.0239221666238323
participant-01,demo-session,2026-01-01 12:00:16.900000+00:00,71.30384428529169,-0.004853769172497813,0.03080837561163786,1.037914607579859
participant-01,demo-session,2026-01-01 12:00:17+00:00,74.04962330590662,-0.03884536545227151,0.032503077449259274,1.0108434080259114
participant-01,demo-session,2026-01-01 12:00:17.100000+00:00,71.7902915849643,0.027416198816631484,-0.013149125562385958,1.011711898826739
participant-01,demo-session,2026-01-01 12:00:17.200000+00:00,69.85672229920137,-0.07659224942152669,0.014577745493620856,0.9646322390970397
participant-01,demo-session,2026-01-01 12:00:17.300000+00:00,69.71855890392986,-0.01259626766255195,-0.006126449626854196,1.0297558075847784
participant-01,demo-session,2026-01-01 12:00:17.400000+00:00,73.33721927769119,-0.017664057646843128,0.0068898653381381835,1.0507203673946697
participant-01,demo-session,2026-01-01 12:00:17.500000+00:00,76.84550561989329,0.004260142738803176,-0.032983708418240554,1.0092848814725965
participant-01,demo-session,2026-01-01 12:00:17.600000+00:00,73.28946673432657,0.016302391088839446,0.018068022523508965,0.9827486137318989
participant-01,demo-session,2026-01-01 12:00:17.700000+00:00,72.58428524175612,0.03302170785481985,-0.048097649847403424,0.9952524725930428
participant-01,demo-session,2026-01-01 12:00:17.800000+00:00,73.58652384160257,-0.02108264844178222,-0.05415428182554395,0.9875582236116013
participant-01,demo-session,2026-01-01 12:00:17.900000+00:00,76.1277253398159,0.017530429416484552,-0.0036439142694238654,0.9892277063239794
participant-01,demo-session,2026-01-01 12:00:18+00:00,73.4016258022951,0.0059102635336489105,-0.006375823362261202,1.0195576662294423
participant-01,demo-session,2026-01-01 12:00:18.100000+00:00,71.81598715294442,-0.052173028230327975,0.008300601248932865,1.0085189328384452
participant-01,demo-session,2026-01-01 12:00:18.200000+00:00,75.59885088586218,0.05851263314404326,-0.019996626428639284,1.0309085662127482
participant-01,demo-session,2026-01-01 12:00:18.300000+00:00,73.89453340301671,-0.04473819482479015,0.0586349037637448,1.0115330811571142
participant-01,demo-session,2026-01-01 12:00:18.400000+00:00,76.65123594846565,0.013174050609970681,0.005043699680450993,0.9728638552570823
participant-01,demo-session,2026-01-01 12:00:18.500000+00:00,73.25882737254636,0.012367983833654821,0.007386086993542283,0.9841200334835699
participant-01,demo-session,2026-01-01 12:00:18.600000+00:00,69.72815687836349,0.008828390099966273,0.006317217883495213,0.9819727232596905
participant-01,demo-session,2026-01-01 12:00:18.700000+00:00,69.35721375631582,-0.015996066394771018,0.03243704554395748,0.993969011019702
participant-01,demo-session,2026-01-01 12:00:18.800000+00:00,76.89290928534363,0.027015646204839858,0.018811039959902034,1.0586100873286943
participant-01,demo-session,2026-01-01 12:00:18.900000+00:00,77.0624281790102,-0.05144676503574207,0.014573740742248615,1.0644548554359519
participant-01,demo-session,2026-01-01 12:00:19+00:00,72.2918383397213,-0.0021910429977939168,0.024496468064164348,1.0278454037983933
participant-01,demo-session,2026-01-01 12:00:19.100000+00:00,71.76974002430123,-0.018943720891558158,-0.06129906494507744,1.0039899437105302
participant-01,demo-session,2026-01-01 12:00:19.200000+00:00,76.36809188800356,-0.022964030457808978,-0.0605837126070216,0.9538326914943623
participant-01,demo-session,2026-01-01 12:00:19.300000+00:00,69.93334210909786,0.014668590069663003,-0.0026021698273152455,1.0075270630965654
participant-01,demo-session,2026-01-01 12:00:19.400000+00:00,70.45031773332867,0.03719121766157701,-0.00682308937519537,0.9727313982124762
participant-01,demo-session,2026-01-01 12:00:19.500000+00:00,74.28133655928772,-0.01195135123838348,0.020187603146442645,1.0567709039564375
participant-01,demo-session,2026-01-01 12:00:19.600000+00:00,71.67209793054468,0.027413062466244177,0.0007028793152775115,0.9436027384680179
participant-01,demo-session,2026-01-01 12:00:19.700000+00:00,72.6311056893948,0.0017611362505015613,0.02060172335459388,1.0136131933725694
participant-01,demo-session,2026-01-01 12:00:19.800000+00:00,72.22031279382031,-0.03186459845728539,-0.044459461296621365,0.968795472554806
participant-01,demo-session,2026-01-01 12:00:19.900000+00:00,73.4575778053579,-0.009279754395705478,-0.0003865329148031872,0.9996576938639777
participant-01,demo-session,2026-01-01 12:00:20+00:00,76.1167808646376,-0.010856363541196038,-0.04861330675096966,1.0241449718987758
participant-01,demo-session,2026-01-01 12:00:20.100000+00:00,72.80868834826619,-0.025441115017238072,0.014127549220218697,1.0373209689385106
participant-01,demo-session,2026-01-01 12:00:20.200000+00:00,74.17593976367367,0.015759752838102433,-0.06908398455922397,0.997767793061495
participant-01,demo-session,2026-01-01 12:00:20.300000+00:00,67.42424782638304,0.008690002680845637,0.012899488032144408,1.0281912692743373
participant-01,demo-session,2026-01-01 12:00:20.400000+00:00,72.41118777168074,-0.05930050227098189,-0.054765295726479576,0.9753026642950077
participant-01,demo-session,2026-01-01 12:00:20.500000+00:00,70.40793602810409,-0.06196274427486857,-0.01438937966596316,1.0092122268672872
participant-01,demo-session,2026-01-01 12:00:20.600000+00:00,69.45173107107122,0.016030765803142246,0.033781260707980314,1.0378307993752771
participant-01,demo-session,2026-01-01 12:00:20.700000+00:00,70.28586080550181,-0.030954195652974793,0.0086329962158862,1.0126089087951526
participant-01,demo-session,2026-01-01 12:00:20.800000+00:00,71.62813902564908,0.011531164998367708,-0.06282713216585523,0.9797910006611549
participant-01,demo-session,2026-01-01 12:00:20.900000+00:00,74.73513974307569,0.02997035855142348,-0.025804929878802337,0.9892909954708672
participant-01,demo-session,2026-01-01 12:00:21+00:00,69.11106918877593,-0.04901763554950685,-0.05790460764374855,1.0391714446456173
